step	global-lle	local-lle	lle-ratio
0	+2.6880462881811855e+00	+2.6880462881811855e+00	+0.0000000000000000e+00
99	-6.2345074084358316e+02	-6.1077124931770818e+01	+1.1247472318236246e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.5762945748072184e+01	-2.6150592833911945e+00	+6.6295772929361974e+01
0	+2.6880463289548469e+00	+2.6880463289548469e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463290371504e+00	+2.6880463290371504e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.6472756880967358e+02	-6.5204807728379862e+01	+1.1990455221625875e+03
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-4.2131573755958783e+01	-4.1287015191076906e+00	+7.6005744473702180e+01
99	-6.3825391304024822e+02	-6.2557442151437328e+01	+1.1513929417776217e+03
0	+1.9068611315190989e+00	+1.9068611315190989e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.4280389966957534e+02	-6.3012440814370038e+01	+1.1595829177104106e+03
99	-1.5311215377298677e+02	-1.4043266224711168e+01	+2.7813777509655120e+02
0	+2.6880462881811855e+00	+2.6880462881811855e+00	+0.0000000000000000e+00
99	-7.6262875357179894e+01	-6.6650522443019646e+00	+1.3919564622575587e+02
99	-1.6576658208365977e+01	-1.0927833489583336e+00	+3.0967749718815288e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288601515e+00	+2.6880463288601515e+00	+0.0000000000000000e+00
99	-5.2635751872120373e+01	-3.9956260346245234e+00	+9.7280251674991703e+01
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
99	-6.3792048250621644e+02	-6.2524099098034156e+01	+1.1507927668163645e+03
0	+2.0455889160015661e+00	+2.0455889160015661e+00	+0.0000000000000000e+00
0	+2.3472531528106986e+00	+2.3472531528106986e+00	+0.0000000000000000e+00
99	-4.8060559445388708e+02	-4.6792610292801207e+01	+8.6762596832217173e+02
99	-6.4476807981584466e+02	-6.3208858828996966e+01	+1.1631184419736953e+03
99	-3.3484943153820171e+02	-3.2523707862404152e+01	+6.0465144735159515e+02
99	-9.5035503049708566e+01	-9.0791041856662709e+00	+1.7191279772808460e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462896743871e+00	+2.6880462896743871e+00	+0.0000000000000000e+00
0	+1.9068611315280184e+00	+1.9068611315280184e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.2349737053403436e+00	+2.2349737053403436e+00	+0.0000000000000000e+00
0	+2.6880463289193788e+00	+2.6880463289193788e+00	+0.0000000000000000e+00
99	-1.5328939293387472e+02	-1.4060990140799962e+01	+2.7845680558614953e+02
99	-4.5406700833428977e+02	-4.4138751680841480e+01	+8.1985651330689655e+02
99	-6.5238386293690598e+02	-6.3970437141103105e+01	+1.1768268515916056e+03
99	-6.4455318961404544e+01	-5.4842966047244310e+00	+1.1794204471336022e+02
99	-6.2161328393214762e+02	-6.0893379240627276e+01	+1.1214398093830407e+03
99	-3.3103656831090757e+02	-3.2142421539674743e+01	+5.9778829354246568e+02
0	+2.6754183108277072e+00	+2.6754183108277072e+00	+0.0000000000000000e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463288145875e+00	+2.6880463288145875e+00	+0.0000000000000000e+00
0	+2.6880463289480150e+00	+2.6880463289480150e+00	+0.0000000000000000e+00
99	-3.3179977955477091e+02	-3.2218742664061075e+01	+5.9916207378141962e+02
0	+2.6880462897686930e+00	+2.6880462897686930e+00	+0.0000000000000000e+00
99	-6.3384686547462138e+02	-6.2116737394874647e+01	+1.1434602561594934e+03
99	-6.7050108784724978e+02	-6.5782159632137478e+01	+1.2094378564302247e+03
99	-6.4361466976829627e+02	-6.3093517824242142e+01	+1.1610423038881083e+03
99	-5.9860747169422734e+02	-5.8592798016835232e+01	+1.0800293473547842e+03
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462899947761e+00	+2.6880462899947761e+00	+0.0000000000000000e+00
99	-6.6910119850409137e+02	-6.5642170697821641e+01	+1.2069180556125395e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+9.8900700348293036e-01	+9.8900700348293036e-01	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.2813683680729173e+02	-6.1545734528141686e+01	+1.1331822045583001e+03
99	-6.5146737100809582e+02	-6.3878787948222083e+01	+1.1751771661197474e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.4646325576336994e+02	-3.3378376423749494e+01	+6.2616975867924089e+02
0	+2.6880463288871317e+00	+2.6880463288871317e+00	+0.0000000000000000e+00
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3286919331130993e+00	+2.3286919331130993e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.9068611315280437e+00	+1.9068611315280437e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-6.2713129318341407e+02	-6.1445180165753904e+01	+1.1313722260353204e+03
99	-2.9943376660214261e+02	-2.8982141368798246e+01	+5.4090325046668875e+02
0	+2.6880463289150116e+00	+2.6880463289150116e+00	+0.0000000000000000e+00
99	-2.2859144789402177e+02	-2.2075105578741397e+01	+4.1303268463056077e+02
0	+1.6902663034665875e+00	+1.6902663034665875e+00	+0.0000000000000000e+00
0	+2.3472531532280172e+00	+2.3472531532280172e+00	+0.0000000000000000e+00
99	-2.2512633171589741e+02	-2.1728593960928965e+01	+4.0679547550993686e+02
0	+2.6880463289193788e+00	+2.6880463289193788e+00	+0.0000000000000000e+00
99	-1.2308478001211679e+02	-1.1040528848624167e+01	+2.2408850232698526e+02
0	+2.6880463288300729e+00	+2.6880463288300729e+00	+0.0000000000000000e+00
0	+2.6880462897680553e+00	+2.6880462897680553e+00	+0.0000000000000000e+00
56	-1.5293627250287156e+00	+1.1025971826543129e-01	+3.2792448865882937e+00
75	-2.5218421082677160e+00	-1.5335658857458989e-01	+4.7369710393862521e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-6.5768081021160060e+02	-6.4500131868572566e+01	+1.1863613566860561e+03
99	-5.2377987851360092e+02	-5.1110038698772591e+01	+9.4533967962965664e+02
0	+2.6880463289553607e+00	+2.6880463289553607e+00	+0.0000000000000000e+00
0	+2.6880463316064054e+00	+2.6880463316064054e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463078565984e+00	+2.6880463078565984e+00	+0.0000000000000000e+00
0	+2.6880463287572200e+00	+2.6880463287572200e+00	+0.0000000000000000e+00
0	+2.6880462894140829e+00	+2.6880462894140829e+00	+0.0000000000000000e+00
99	-5.1550438786713030e+01	-5.0018411629579687e+00	+9.3097195247510129e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
17	+1.0740244827341643e+00	+1.3799015568508706e+00	+6.1175414823341256e-01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.2772095252908751e+02	-1.2207212781030488e+01	+2.3102747949611404e+02
99	-6.4663642310471323e+02	-6.3395693157883841e+01	+1.1664814598936587e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.9068611315280977e+00	+1.9068611315280977e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.9494424537429922e+00	+1.9494424537429922e+00	+0.0000000000000000e+00
0	+1.9300764961090260e+00	+1.9300764961090260e+00	+0.0000000000000000e+00
0	+2.1503686190635460e+00	+2.1503686190635460e+00	+0.0000000000000000e+00
99	-3.8288088704296783e+01	-3.7443530139414900e+00	+6.9087471380710582e+01
0	+2.6880463289136927e+00	+2.6880463289136927e+00	+0.0000000000000000e+00
99	-3.9907209838452196e+00	+8.9220285176017794e-02	+8.1598825380424742e+00
99	-4.5728142089726198e+00	-5.8170982417500550e-01	+7.9822087695952284e+00
14	+3.1851477051719534e-02	+2.4731640048497738e-01	+4.3092984686651570e-01
99	-4.5239820036660768e+02	-4.3971870884073269e+01	+8.1685265896506883e+02
99	-3.1727792303317892e+02	-3.0766557011901874e+01	+5.7302273204255414e+02
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-1.8010125506570930e+02	-1.6742176353983414e+01	+3.2671815742345177e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.1410975260062490e+02	-1.0449739968646467e+01	+2.0732002526395686e+02
99	-6.7493982056746847e+02	-6.6226032904159354e+01	+1.2174275753266184e+03
0	+2.4376734170917369e+00	+2.4376734170917369e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
12	+4.5907949294270023e-01	+6.4024571024526555e-01	+3.6233243460513065e-01
99	-6.4797845389460258e+02	-6.3529896236872759e+01	+1.1688971153154596e+03
0	+2.5748967988278069e+00	+2.5748967988278069e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.2606653850665202e+02	-6.1338704698077713e+01	+1.1294556676171487e+03
99	-5.9861285770942379e+02	-5.8593336618354883e+01	+1.0800390421821378e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
93	-3.4407467674194945e+00	-3.2789856485028024e-01	+6.2256964051384287e+00
99	-6.5514397182006860e+02	-6.4246448029419369e+01	+1.1817950475812984e+03
0	+2.6880463289805139e+00	+2.6880463289805139e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.8609744634794292e+00	-3.0164158985975364e-01	+7.1186657472393513e+00
99	-7.8205363305344193e+01	-7.0364971198736326e+00	+1.4233773237094113e+02
99	-6.4795520043221404e+02	-6.3527570890633925e+01	+1.1688552590831603e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.2163417960824141e+01	-2.9483926434948988e+00	+7.8430050634658485e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288800613e+00	+2.6880463288800613e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.3472531532335772e+00	+2.3472531532335772e+00	+0.0000000000000000e+00
99	-1.4218502045510573e+02	-1.2950552892923060e+01	+2.5846893512436532e+02
0	+2.6393438512947283e+00	+2.6393438512947283e+00	+0.0000000000000000e+00
0	+2.6880463260326644e+00	+2.6880463260326644e+00	+0.0000000000000000e+00
99	-1.7278168466114855e+02	-1.6010219313527344e+01	+3.1354293069524238e+02
99	-2.0858673418884902e+02	-2.0074634208224122e+01	+3.7702419996124979e+02
0	+2.0561731693800125e+00	+2.0561731693800125e+00	+0.0000000000000000e+00
99	-6.2743112034120941e+02	-6.1475162881533450e+01	+1.1319119149193518e+03
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.3762542096173263e+02	-6.2494592943585772e+01	+1.1502616560362937e+03
0	+2.0124448116597180e+00	+2.0124448116597180e+00	+0.0000000000000000e+00
99	-3.1333840940156466e+02	-3.0372605648740443e+01	+5.6593160750564846e+02
0	+2.6880463289548469e+00	+2.6880463289548469e+00	+0.0000000000000000e+00
0	+2.6880463288871317e+00	+2.6880463288871317e+00	+0.0000000000000000e+00
99	-6.2985795671718256e+02	-6.1717846519130767e+01	+1.1362802203961037e+03
29	-4.8829519619481632e-01	+1.7242752204048073e-01	+1.3214454364705941e+00
99	-6.4480552111955001e+02	-6.3212602959367516e+01	+1.1631858363203651e+03
0	+2.4851887249743125e+00	+2.4851887249743125e+00	+0.0000000000000000e+00
0	+2.6813833982370952e+00	+2.6813833982370952e+00	+0.0000000000000000e+00
99	-2.1184354707360463e+01	-2.2381517890735072e+00	+3.7892405836573914e+01
0	+2.1854090129269284e+00	+2.1854090129269284e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
14	+2.7472570386876249e-01	+5.0656655315750210e-01	+4.6368169857747921e-01
0	+2.6880463288601515e+00	+2.6880463288601515e+00	+0.0000000000000000e+00
99	-5.8458917110066260e+00	+1.9945003956012478e-01	+1.2090683501133501e+01
99	-6.3378280203753104e+02	-6.2110331051165609e+01	+1.1433449419727308e+03
0	+2.1503686189436970e+00	+2.1503686189436970e+00	+0.0000000000000000e+00
99	-6.5004025064612085e+02	-6.3736075912024589e+01	+1.1726083494681925e+03
0	+2.6880463288601515e+00	+2.6880463288601515e+00	+0.0000000000000000e+00
81	-1.5102029326843569e+00	+1.1241350941581500e+00	+5.2686760536850139e+00
0	+2.6880462895216475e+00	+2.6880462895216475e+00	+0.0000000000000000e+00
0	+1.9068611315280974e+00	+1.9068611315280974e+00	+0.0000000000000000e+00
99	-8.1601382327606444e+01	-7.5002304487620099e+00	+1.4820230375768887e+02
6	+8.1909722740684976e-01	+8.7399920509373086e-01	+1.0980395537376220e-01
99	-6.4794970077766345e+02	-6.3527020925178860e+01	+1.1688453597049693e+03
99	-7.0417176378547506e+00	+2.5706352763055007e-01	+1.4597562330970602e+01
99	-4.0500484209377326e+01	-2.7820992683502177e+00	+7.5436769882054222e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.4002318380591578e+02	-6.2734369228004084e+01	+1.1545776291558234e+03
99	-6.5034712810552969e+02	-6.3766763657965484e+01	+1.1731607288951284e+03
99	-3.0274474906769927e+02	-2.9313239615353911e+01	+5.4686301890469076e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462894140829e+00	+2.6880462894140829e+00	+0.0000000000000000e+00
0	+2.0124448116618447e+00	+2.0124448116618447e+00	+0.0000000000000000e+00
99	-2.1856648785509034e+02	-2.1072609574848251e+01	+3.9498775656048417e+02
99	-1.3751379626830240e+02	-1.2483430474242729e+01	+2.5006073158811935e+02
0	+1.9068611315279107e+00	+1.9068611315279107e+00	+0.0000000000000000e+00
99	-8.8145058351931709e+01	-8.0304666245323855e+00	+1.6022918345479866e+02
99	-6.6178200149258157e+02	-6.4910250996670669e+01	+1.1937435009918217e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.3079543817413382e+00	+1.3079543817413382e+00	+0.0000000000000000e+00
78	-2.6025049882656375e+00	-9.6733456474647594e-02	+5.0115430635819802e+00
0	+2.6880463289412848e+00	+2.6880463289412848e+00	+0.0000000000000000e+00
99	-1.5085991452597727e+02	-1.3818042300010216e+01	+2.7408374445193414e+02
99	-6.2136363679717817e+02	-6.0868414527130319e+01	+1.1209904445400957e+03
99	-6.0849536547855053e+02	-5.9581587395267547e+01	+1.0978275561665660e+03
0	+1.8217610333972920e+00	+1.8217610333972920e+00	+0.0000000000000000e+00
99	-1.9696318278125096e+02	-1.8428369125537586e+01	+3.5706962731142676e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.1859054132620003e+02	-3.0897818841203989e+01	+5.7538544496999202e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-2.0132355283737058e+02	-1.9348316073076276e+01	+3.6395047352858865e+02
0	+2.6880463288477525e+00	+2.6880463288477525e+00	+0.0000000000000000e+00
99	-6.2324964233084563e+02	-6.1057015080497067e+01	+1.1243852545006971e+03
8	+7.0707748762073064e-01	+8.0613234777602072e-01	+1.9810972031058016e-01
99	-2.1793477111840983e+02	-2.1009437901180199e+01	+3.9385066643445924e+02
47	-2.9070038214860117e-01	+1.0156777517896174e+00	+2.6127562678764371e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.3135139419358472e+02	-6.1867190266770976e+01	+1.1389684078536275e+03
0	+2.6880462894043271e+00	+2.6880462894043271e+00	+0.0000000000000000e+00
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
99	-2.4807658315371864e+02	-2.3539709162784352e+01	+4.4907374798186856e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-2.2213049670361124e+02	-2.1429010459700340e+01	+4.0140297248782178e+02
99	-2.3356336065684806e+02	-2.2088386913097299e+01	+4.2294994748750150e+02
42	-1.1554628777914111e+00	-3.3438893858776186e-02	+2.2440479678652698e+00
99	-7.2473876495805598e+01	-5.9794384969930459e+00	+1.3298887599762512e+02
2	+7.8952819848123734e-01	+7.9936189038569916e-01	+1.9667383808923633e-02
99	-1.1403854988085065e+02	-1.0135905835497553e+01	+2.0780528809070620e+02
0	+1.8217610333972920e+00	+1.8217610333972920e+00	+0.0000000000000000e+00
99	-6.5977312569229377e+02	-6.4709363416641892e+01	+1.1901275245513038e+03
99	-6.1873177446337013e+02	-6.0605228293749533e+01	+1.1162530923392412e+03
0	+1.9937391512791787e+00	+1.9937391512791787e+00	+0.0000000000000000e+00
0	+2.6880462881811855e+00	+2.6880462881811855e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288736047e+00	+2.6880463288736047e+00	+0.0000000000000000e+00
0	+2.6880462894148156e+00	+2.6880462894148156e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289344245e+00	+2.6880463289344245e+00	+0.0000000000000000e+00
99	-8.9030207293806871e+00	-8.4303973464965509e-01	+1.6119961989462062e+01
0	+1.7508207397795701e+00	+1.7508207397795701e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.4486644626529790e+00	+2.4486644626529790e+00	+0.0000000000000000e+00
0	+2.3472531523211977e+00	+2.3472531523211977e+00	+0.0000000000000000e+00
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-6.4143538737092535e+02	-6.2875589584505036e+01	+1.1571195955728406e+03
0	+2.6880462881811855e+00	+2.6880462881811855e+00	+0.0000000000000000e+00
99	-1.2481419255326949e+02	-1.1213470102739437e+01	+2.2720144490106011e+02
99	-1.1694725283081864e+02	-1.0426776130494352e+01	+2.1304095340064859e+02
0	+2.6880463260326644e+00	+2.6880463260326644e+00	+0.0000000000000000e+00
99	-7.4852116613759875e+01	-6.5239763699599642e+00	+1.3665628048759982e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.0702419685403861e+01	-3.7893164264159465e+00	+7.3826206517975834e+01
99	-1.5761392475486161e+02	-1.5101484691487530e+01	+2.8502488012674814e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-7.4487338529983228e+06	-7.4486792031495844e+05	+1.3407731865366729e+07
0	+2.6880463288936660e+00	+2.6880463288936660e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3264774302976745e+00	+2.3264774302976745e+00	+0.0000000000000000e+00
99	-9.8869710582355481e+01	-8.6190219056480348e+00	+1.8050137735341488e+02
99	-5.6082237471707458e+02	-5.4814288319119960e+01	+1.0120161727959093e+03
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
99	-2.9856320960543400e+02	-2.8588371807955891e+01	+5.3994967559495626e+02
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
1	+9.5925170852211772e-01	+9.6190674403431631e-01	+5.3100710243971783e-03
0	+2.6880463288145875e+00	+2.6880463288145875e+00	+0.0000000000000000e+00
99	-1.3878193410043298e+01	-1.1987018841681349e-01	+2.7516646443252970e+01
0	+2.6880463288619336e+00	+2.6880463288619336e+00	+0.0000000000000000e+00
99	-2.4795173520982978e+01	-1.2115681995107821e+00	+4.7167210642944390e+01
0	+2.6880462894799950e+00	+2.6880462894799950e+00	+0.0000000000000000e+00
99	-6.2273327414588766e+02	-6.1005378262001280e+01	+1.1234557917677728e+03
99	-6.4219477026785137e+02	-6.2951527874197637e+01	+1.1584864847873075e+03
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.3472531531619918e+00	+2.3472531531619918e+00	+0.0000000000000000e+00
0	+2.6880463288300729e+00	+2.6880463288300729e+00	+0.0000000000000000e+00
99	-5.1869596977462754e+02	-5.0601647824875265e+01	+9.3618864389950454e+02
99	-1.3467747043044659e+02	-1.2683707832383877e+01	+2.4398752519612543e+02
0	+2.6880463288477525e+00	+2.6880463288477525e+00	+0.0000000000000000e+00
99	-5.3552170858913053e+02	-5.2284221706325553e+01	+9.6647497376561000e+02
99	-5.1722514599415342e+02	-5.0454565446827843e+01	+9.3354116109465122e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.3674448433453193e+01	-3.4062095519292965e+00	+8.0536477763047799e+01
0	+2.6880463288477525e+00	+2.6880463288477525e+00	+0.0000000000000000e+00
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.6880463288972845e+00	+2.6880463288972845e+00	+0.0000000000000000e+00
99	-6.3230292353952530e+02	-6.1962343201365030e+01	+1.1406811606763206e+03
99	-9.8729573094479584e+00	-1.1039225203785650e+00	+1.7538069578138789e+01
0	+2.6880463288871317e+00	+2.6880463288871317e+00	+0.0000000000000000e+00
99	-2.0342472326912835e+02	-1.9558433116252054e+01	+3.6773258030575261e+02
99	-3.6341619763281194e+01	-2.3662128237406042e+00	+6.7950813879081181e+01
99	-4.1289990740775888e+00	+3.7113930325302857e-01	+9.0002767546612343e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.6880462895001109e+00	+2.6880462895001109e+00	+0.0000000000000000e+00
99	-2.8281638296105717e+02	-2.7013689143518206e+01	+5.1160538763507793e+02
43	-1.1041526657240168e+00	+5.5783335688811886e-02	+2.3198720028256572e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288847287e+00	+2.6880463288847287e+00	+0.0000000000000000e+00
0	+2.6880463288639778e+00	+2.6880463288639778e+00	+0.0000000000000000e+00
99	-3.1745105843922806e+02	-3.0783870552506787e+01	+5.7333437577344250e+02
99	-3.1518462885043448e+02	-3.0557227593627427e+01	+5.6925480251361410e+02
99	-6.6407102143848010e+02	-6.5139152991260517e+01	+1.1978637368944392e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.2399951160135798e+00	+1.2399951160135798e+00	+0.0000000000000000e+00
99	-6.5423026419557175e+01	-5.9774201700774530e+00	+1.1889121249895945e+02
99	-4.1691220378241489e+00	-4.8947937105182315e-01	+7.3592853335446513e+00
99	-2.9589587457309347e+02	-2.8321638304721841e+01	+5.3514847253674327e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463306809221e+00	+2.6880463306809221e+00	+0.0000000000000000e+00
99	-3.3775639001778057e+02	-3.2814403710362043e+01	+6.0988397261483703e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463288639778e+00	+2.6880463288639778e+00	+0.0000000000000000e+00
99	-6.5007174983586083e+01	-5.5394822069425835e+00	+1.1893538555328701e+02
0	+2.4532829932970159e+00	+2.4532829932970159e+00	+0.0000000000000000e+00
99	-6.9768524833396077e+06	-6.9767978334908700e+05	+1.2558345399981041e+07
0	+2.0124448116618447e+00	+2.0124448116618447e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289005823e+00	+2.6880463289005823e+00	+0.0000000000000000e+00
99	-2.6912026071376425e+02	-2.5950790779960403e+01	+4.8633893986760768e+02
99	-6.5400412426654214e+02	-6.4132463274066723e+01	+1.1797433219849509e+03
